model,relation,object,has_prompt_tuning,spearman
distil_bert-base,cooccur,junk,False,0.031208896806192175
distil_bert-base,cooccur,pasture,False,0.17604000054433097
distil_bert-base,cooccur,mansion,False,0.023020705004210176
distil_bert-base,cooccur,fold,False,0.043320890924225565
distil_bert-base,cooccur,rainbow,False,0.02669136224243543
distil_bert-base,cooccur,cube,False,0.030879593633513978
distil_bert-base,cooccur,fingernail,False,0.1038647769416858
distil_bert-base,cooccur,pendant,False,0.04937887703948918
distil_bert-base,cooccur,latch,False,0.15122102266285634
distil_bert-base,cooccur,spout,False,0.05794815039379533
distil_bert-base,cooccur,nozzle,False,0.05282838375402467
distil_bert-base,cooccur,pothole,False,0.06258677354954569
distil_bert-base,cooccur,battery,False,0.02904017093377184
distil_bert-base,cooccur,wallet,False,0.035012927926507446
distil_bert-base,cooccur,screw,False,0.10688142048803155
distil_bert-base,cooccur,license,False,0.10518045281758205
distil_bert-base,cooccur,rip,False,0.02590114866768515
distil_bert-base,cooccur,figure,False,0.12058845035440548
distil_bert-base,cooccur,curbside,False,0.06301061614159063
distil_bert-base,cooccur,hatchback,False,0.04480800051042243
distil_bert-base,cooccur,chime,False,0.03211982598044565
distil_bert-base,cooccur,blacktop,False,0.034184428407061235
distil_bert-base,cooccur,curve,False,0.12439535721619076
distil_bert-base,cooccur,numeral,False,0.03472918121373189
distil_bert-base,cooccur,linoleum,False,0.06409980509205657
distil_bert-base,cooccur,doily,False,0.07198172260044605
distil_bert-base,cooccur,trellis,False,0.03202100730218816
distil_bert-base,cooccur,chrome,False,0.038454727585482025
distil_bert-base,cooccur,onion,False,0.22897824432916045
distil_bert-base,cooccur,treat,False,0.045833363307777965
distil_bert-base,cooccur,ham,False,0.11965826080630956
distil_bert-base,cooccur,drop,False,0.03290752871426341
distil_bert-base,cooccur,casing,False,0.04355015105004755
distil_bert-base,cooccur,advertising,False,0.08379703214474822
distil_bert-base,cooccur,lift,False,0.13268213263056514
distil_bert-base,cooccur,canal,False,0.09183123617843471
distil_bert-base,cooccur,floater,False,0.02303622806894666
distil_bert-base,cooccur,underbelly,False,0.09229217527343052
distil_bert-base,cooccur,skin,False,0.13869732831956474
distil_bert-base,cooccur,silo,False,0.04634257067293491
distil_bert-base,cooccur,speedboat,False,0.022718005241506595
distil_bert-base,cooccur,shape,False,0.02128212175372363
distil_bert-base,cooccur,market,False,0.08960296051146707
distil_bert-base,cooccur,kite,False,0.22043981535893156
distil_bert-base,cooccur,fern,False,0.07153339446665968
distil_bert-base,cooccur,stairwell,False,0.02960061973776748
distil_bert-base,cooccur,bug,False,0.022492920803508308
distil_bert-base,cooccur,haze,False,0.038278084289837415
distil_bert-base,cooccur,tooth,False,0.06725544978829495
distil_bert-base,cooccur,buggy,False,0.07566439695189192
distil_bert-base,cooccur,lash,False,0.0009720285906758942
distil_bert-base,cooccur,airplane,False,0.09709783040736693
distil_bert-base,cooccur,reign,False,0.03401556573218454
distil_bert-base,cooccur,bikini,False,0.08081531826291126
distil_bert-base,cooccur,washcloth,False,0.08839706864002514
distil_bert-base,cooccur,heel,False,0.07548373687597588
distil_bert-base,cooccur,toenail,False,0.08259056494638971
distil_bert-base,cooccur,bruise,False,0.03044471810179748
distil_bert-base,cooccur,wrapping,False,0.0498851784951328
distil_bert-base,cooccur,terminal,False,0.08737276015465413
distil_bert-base,cooccur,escalator,False,0.04245520712463472
distil_bert-base,cooccur,edging,False,0.0748841463227237
distil_bert-base,cooccur,address,False,0.0320046659834084
distil_bert-base,cooccur,mound,False,0.18107996936521273
distil_bert-base,cooccur,loaf,False,0.03236680335933945
distil_bert-base,cooccur,embankment,False,0.032438166550920466
distil_bert-base,cooccur,tailgate,False,0.05002464803493724
distil_bert-base,cooccur,school,False,0.02301294347184193
distil_bert-base,cooccur,creek,False,0.0665607136798192
distil_bert-base,cooccur,highlight,False,0.01964443842402426
distil_bert-base,cooccur,watermelon,False,0.09817586149608849
distil_bert-base,cooccur,pilot,False,0.11355655885407434
distil_bert-base,cooccur,marsh,False,0.022904282018686523
distil_bert-base,cooccur,lab,False,0.030302697577829295
distil_bert-base,cooccur,seashell,False,0.037464048528425775
distil_bert-base,cooccur,backdrop,False,0.0202110302866017
distil_bert-base,cooccur,tennis,False,0.10144997447929485
distil_bert-base,cooccur,dolly,False,0.047703373195060565
distil_bert-base,cooccur,snowflake,False,0.05264174914413416
distil_bert-base,cooccur,dining,False,0.022811143629924115
distil_bert-base,cooccur,placement,False,0.020816429811942472
distil_bert-base,cooccur,biscuit,False,0.0415943055679552
distil_bert-base,cooccur,muffin,False,0.07218499906784337
distil_bert-base,cooccur,artichoke,False,0.03255893815647813
distil_bert-base,cooccur,berry,False,0.13698759135291946
distil_bert-base,cooccur,expression,False,0.062435201919638486
distil_bert-base,cooccur,skateboard,False,0.30321205453251276
distil_bert-base,cooccur,half,False,0.09085826026630024
distil_bert-base,cooccur,chili,False,0.055204604243590576
distil_bert-base,cooccur,stirrup,False,0.14311591637487564
distil_bert-base,cooccur,rider,False,0.18342966485034282
distil_bert-base,cooccur,ticket,False,0.07252920037527037
distil_bert-base,cooccur,ipod,False,0.07566411900865067
distil_bert-base,cooccur,costume,False,0.05281333879269064
distil_bert-base,cooccur,shaft,False,0.02300518193912728
distil_bert-base,cooccur,daisy,False,0.052179200633506735
distil_bert-base,cooccur,steering,False,0.05294912110810791
distil_bert-base,cooccur,spectator,False,0.12367640475798554
distil_bert-base,cooccur,boxcar,False,0.03961536442943575
distil_bert-base,cooccur,rust,False,0.11015879896291801
distil_bert-base,cooccur,resort,False,0.044388482520752205
distil_bert-base,cooccur,crossbones,False,0.02282666669466037
distil_bert-base,cooccur,footwear,False,0.028156541408133152
distil_bert-base,cooccur,team,False,0.12487819043531599
distil_bert-base,cooccur,police,False,0.07731319383056474
distil_bert-base,cooccur,pepperoni,False,0.15459418799444194
distil_bert-base,cooccur,playing,False,0.02622394248693674
distil_bert-base,cooccur,windsock,False,0.04283883614398521
distil_bert-base,cooccur,profile,False,0.05368904602609458
distil_bert-base,cooccur,cape,False,0.06414275015833001
distil_bert-base,cooccur,bandanna,False,0.0464242011617244
distil_bert-base,cooccur,visitor,False,0.05743149918940199
distil_bert-base,cooccur,topper,False,0.018845000590095178
distil_bert-base,cooccur,stubble,False,0.0344283478284062
distil_bert-base,cooccur,certificate,False,0.022485159270801375
distil_bert-base,cooccur,carousel,False,0.0621316973592513
distil_bert-base,cooccur,viewer,False,0.02926597296631686
distil_bert-base,cooccur,shock,False,0.044888373417418616
distil_bert-base,cooccur,upholstery,False,0.04551360995128228
distil_bert-base,cooccur,skateboarding,False,0.06978709666485237
distil_bert-base,cooccur,company,False,0.04893070490686808
distil_bert-base,cooccur,octagon,False,0.058382800945579946
distil_bert-base,cooccur,camel,False,0.020793145214211196
distil_bert-base,cooccur,angel,False,0.05929720104683981
distil_bert-base,cooccur,coach,False,0.07891394813740997
distil_bert-base,cooccur,udder,False,0.044194764727453976
distil_bert-base,cooccur,flight,False,0.0445822208290386
distil_bert-base,cooccur,birthday,False,0.0239157759018196
distil_bert-base,cooccur,raisin,False,0.03887548977520144
distil_bert-base,cooccur,nipple,False,0.019582346165373174
distil_bert-base,cooccur,midair,False,0.061290958472662256
distil_bert-base,cooccur,macaroni,False,0.030150526676269655
distil_bert-base,cooccur,palace,False,0.03228454410688218
distil_bert-base,cooccur,bamboo,False,0.046414588678693795
distil_bert-base,cooccur,bib,False,0.030281086595914292
distil_bert-base,cooccur,wedding,False,0.03048934275700153
distil_bert-base,cooccur,cast,False,0.04970690754423426
distil_bert-base,cooccur,party,False,0.034966674350401836
distil_bert-base,cooccur,dreadlock,False,0.030917830581538075
distil_bert-base,cooccur,lounge,False,0.031543384619463814
distil_bert-base,cooccur,wool,False,0.14413310001953078
distil_bert-base,cooccur,plantation,False,0.03277180165687699
distil_bert-base,cooccur,soccer,False,0.08780109349947199
distil_bert-base,cooccur,countryside,False,0.08124073392456516
distil_bert-base,cooccur,tear,False,-0.009694153927936112
distil_bert-base,cooccur,butt,False,0.07713518719126275
distil_bert-base,cooccur,growth,False,0.034367929986956904
distil_bert-base,cooccur,jump,False,0.04951785729082716
distil_bert-base,cooccur,foreleg,False,0.07973753568082999
distil_bert-base,cooccur,pitch,False,0.10554961837123776
distil_bert-base,cooccur,farmer,False,0.050583437360373365
distil_bert-base,cooccur,plow,False,0.014195842702158606
distil_bert-base,cooccur,sideburn,False,0.031164702605550907
distil_bert-base,cooccur,race,False,0.04887149744199317
distil_bert-base,cooccur,order,False,0.014327788751561727
distil_bert-base,cooccur,hooker,False,0.041196722707177884
distil_bert-base,cooccur,bidet,False,0.07136050770537085
distil_bert-base,cooccur,five,False,0.03760734142818083
distil_bert-base,cooccur,freckle,False,0.023397759683057757
distil_bert-base,cooccur,outfielder,False,0.05249374855375436
distil_bert-base,cooccur,pendulum,False,0.04010030908698632
distil_bert-base,cooccur,sauerkraut,False,0.045043595729364394
distil_bert-base,cooccur,teacher,False,0.026707243320073973
distil_bert-base,cooccur,hem,False,0.019365023258475896
distil_bert-base,cooccur,hurdle,False,0.06996975811373368
distil_bert-base,cooccur,brownie,False,0.0354687905377397
distil_bert-base,cooccur,g,False,-0.004352661840301151
distil_bert-base,cooccur,embroidery,False,0.016764909915405926
distil_bert-base,cooccur,ivory,False,0.03192663322575361
distil_bert-base,cooccur,action,False,0.02427177686464842
distil_bert-base,cooccur,ana,False,0.00884228660797043
distil_bert-base,cooccur,parent,False,0.04678528114529856
distil_bert-base,cooccur,paste,False,0.027800507304977903
distil_bert-base,cooccur,salami,False,0.05909512995323635
distil_bert-base,cooccur,plaster,False,0.022617105322083202
distil_bert-base,cooccur,linesman,False,0.012977282119507697
distil_bert-base,cooccur,snowball,False,0.0230439896013149
distil_bert-base,cooccur,penis,False,-0.00496738071567583
distil_bert-base,cooccur,captivity,False,-0.005502926449001769
distil_bert-base,cooccur,tabby,False,0.019621153826919528
distil_bert-base,cooccur,casserole,False,0.02303622806929353
distil_bert-base,cooccur,guacamole,False,0.03251503045109652
distil_bert-base,shape,table top,False,0.4075500715665536
distil_bert-base,shape,top,False,0.5615483363935381
distil_bert-base,shape,pot,False,0.6633052854428266
distil_bert-base,shape,nose,False,0.700609734926175
distil_bert-base,shape,mirror,False,0.7075014674962468
distil_bert-base,shape,door,False,0.4949239574993894
distil_bert-base,shape,recepticle,False,0.4075500715665536
distil_bert-base,shape,clock,False,0.67726770895349
distil_bert-base,shape,coffee table,False,0.7804570099028832
distil_bert-base,shape,sewer,False,0.4075500715665536
distil_bert-base,shape,planter,False,0.6633052854428266
distil_bert-base,shape,tile,False,0.1423631001669277
distil_bert-base,shape,glass,False,0.7438974785860054
distil_bert-base,shape,chair,False,0.7804570099028832
distil_bert-base,shape,lemon,False,0.49811675413689877
distil_bert-base,shape,ceiling light,False,0.49811675413689877
distil_bert-base,shape,fence,False,0.4949239574993894
distil_bert-base,shape,emblem,False,0.48210161169706883
distil_bert-base,shape,grate,False,0.6633052854428266
distil_bert-base,shape,drain,False,0.6633052854428266
distil_bert-base,shape,lamp shade,False,0.6633052854428266
distil_bert-base,shape,wooden table,False,0.4075500715665536
distil_bert-base,shape,tree,False,0.4180495496488403
distil_bert-base,shape,tower,False,0.6633052854428266
distil_bert-base,shape,manhole cover,False,0.6633052854428266
distil_bert-base,shape,front tire,False,0.49811675413689877
distil_bert-base,shape,bucket,False,0.6633052854428266
distil_bert-base,shape,phone,False,0.30656966974248284
distil_bert-base,shape,petal,False,0.6131393394849657
distil_bert-base,shape,life saver,False,0.49811675413689877
distil_bert-base,shape,log,False,0.4075500715665536
distil_bert-base,shape,logo,False,0.6629013638445592
distil_bert-base,shape,comforter,False,0.31698338899620837
distil_bert-base,shape,hubcap,False,0.49811675413689877
distil_bert-base,shape,sticker,False,0.5302038635807321
distil_bert-base,shape,faucet,False,0.4075500715665536
distil_bert-base,shape,knee,False,0.31698338899620837
distil_bert-base,shape,front headlight,False,0.49811675413689877
distil_bert-base,shape,card,False,0.49811675413689877
distil_bert-base,shape,spoon,False,0.4075500715665536
distil_bert-base,shape,stem,False,0.22641670642586312
distil_bert-base,shape,mousepad,False,0.6633052854428266
distil_bert-base,shape,bus,False,0.6744532734334623
distil_bert-base,shape,banana,False,0.49811675413689877
distil_bert-base,shape,container,False,0.7075014674962468
distil_bert-base,shape,cd,False,0.4075500715665536
distil_bert-base,shape,pizza,False,0.8552923638784072
